name,prestige_raw,prestige_scaled,instagram_followers,appearance_count,prestige_percentile,rfm,gender
model_08459,4e-06,3.751337,,8,25.915291,2.461538,male
model_01223,4e-06,3.747027,,19,25.903326,,unknown
model_09218,4e-06,3.746101,,4,25.891362,14.983051,female
model_09477,4e-06,3.742459,2100.0,3,25.879397,18.258065,female
model_04672,4e-06,3.73542,,3,25.867432,16.0,female
model_08555,4e-06,3.733046,,55,25.855468,19.225806,female
model_02246,4e-06,3.725553,,4,25.843503,17.639344,female
model_09855,4e-06,3.724494,,4,25.831539,16.333333,female
model_01159,4e-06,3.723636,,6,25.819574,19.278689,female
model_08470,4e-06,3.719185,,55,25.807609,16.983607,female
model_03259,4e-06,3.711094,,3,25.795645,17.311475,female
model_09803,4e-06,3.70696,2800.0,11,25.78368,16.666667,female
model_02317,4e-06,3.697885,,11,25.771716,15.655172,female
model_08355,4e-06,3.692734,,3,25.759751,16.338983,female
model_04173,4e-06,3.686742,,48,25.747787,16.0,female
model_07934,4e-06,3.685319,,3,25.735822,,
model_03813,4e-06,3.68128,,5,25.723857,17.612903,female
model_06553,4e-06,3.678002,67000.0,9,25.711893,21.714286,female
model_02153,4e-06,3.673104,,29,25.699928,18.222222,female
model_10065,4e-06,3.66702,,14,25.687964,16.666667,female
model_05448,4e-06,3.663591,,3,25.675999,,
model_09476,4e-06,3.660509,,8,25.664034,16.655738,female
model_03692,4e-06,3.655184,,14,25.65207,,
model_08414,4e-06,3.644108,,7,25.640105,17.639344,female
model_02384,4e-06,3.631271,16500.0,63,25.628141,20.126984,female
model_03490,4e-06,3.62229,,5,25.616176,16.327869,female
model_02996,4e-06,3.62099,,5,25.604212,16.819672,female
model_06449,4e-06,3.619916,,11,25.592247,17.639344,female
model_04464,4e-06,3.614105,,7,25.580282,15.322034,female
model_06082,4e-06,3.612281,,13,25.568318,,
model_05584,4e-06,3.610396,,15,25.556353,17.639344,female
model_01356,4e-06,3.610097,,9,25.544389,2.62069,male
model_04463,4e-06,3.604627,,6,25.532424,25.19708,female
model_00861,4e-06,3.584002,,5,25.520459,17.0,female
model_03990,4e-06,3.57753,,4,25.508495,,unknown
model_08124,4e-06,3.56509,,7,25.49653,16.983607,female
model_07975,4e-06,3.559301,,4,25.484566,15.666667,female
model_04376,4e-06,3.558804,,14,25.472601,18.622951,female
model_00005,4e-06,3.544825,,4,25.460637,18.295082,female
model_04732,4e-06,3.543283,,4,25.448672,,
model_06110,4e-06,3.533402,,17,25.436707,,unknown
model_09365,4e-06,3.52543,13900.0,21,25.424743,18.622951,female
model_03256,4e-06,3.524756,8100.0,25,25.412778,15.655172,female
model_07127,4e-06,3.5208,,4,25.400814,,unknown
model_00835,4e-06,3.516658,,22,25.388849,15.487179,female
model_03726,3e-06,3.49577,,14,25.376884,21.538462,female
model_02933,3e-06,3.492285,,11,25.36492,15.65812,female
model_03179,3e-06,3.492247,,7,25.352955,20.444444,female
model_08784,3e-06,3.483413,,13,25.340991,22.865672,female
model_09265,3e-06,3.482737,,3,25.329026,17.639344,female
model_08263,3e-06,3.472983,,20,25.317061,15.322034,female
model_00666,3e-06,3.465616,,9,25.305097,15.661017,female
model_05223,3e-06,3.462632,,27,25.293132,18.258065,female
model_10116,3e-06,3.46076,,14,25.281168,15.495798,female
model_05608,3e-06,3.460395,,5,25.269203,16.983607,female
model_08247,3e-06,3.453322,20900.0,6,25.257239,1.931034,male
model_03121,3e-06,3.452991,,3,25.245274,,unknown
model_02749,3e-06,3.452356,,11,25.233309,17.639344,female
model_07338,3e-06,3.451272,,3,25.221345,16.983607,female
model_00442,3e-06,3.44676,,17,25.20938,17.333333,female
model_07325,3e-06,3.446154,34300.0,9,25.197416,15.310345,female
model_09593,3e-06,3.434958,,8,25.185451,15.145299,female
model_04886,3e-06,3.424331,,9,25.173486,14.305085,female
model_07652,3e-06,3.413812,,8,25.161522,14.983051,female
model_07419,3e-06,3.40167,,3,25.149557,18.258065,female
model_04734,3e-06,3.39938,,3,25.137593,15.666667,female
model_09888,3e-06,3.397069,,4,25.125628,14.461538,female
model_09332,3e-06,3.395761,,22,25.113664,20.375,female
model_00881,3e-06,3.39201,,40,25.101699,19.174603,female
model_09326,3e-06,3.384563,,4,25.089734,17.724138,female
model_09045,3e-06,3.381362,9800.0,3,25.07777,,
model_06739,3e-06,3.377621,1300.0,11,25.065805,,
model_06454,3e-06,3.370998,,4,25.053841,17.639344,female
model_07307,3e-06,3.35883,,9,25.041876,19.548387,female
model_02764,3e-06,3.353777,,10,25.029911,,
model_01720,3e-06,3.349008,,11,25.017947,17.311475,female
model_05923,3e-06,3.344028,,11,25.005982,17.0,female
model_05459,3e-06,3.34097,,3,24.994018,,
model_04280,3e-06,3.340388,,30,24.982053,9.079365,male
model_08938,3e-06,3.336487,,93,24.970089,16.666667,female
model_00888,3e-06,3.323896,,10,24.958124,,unknown
model_02437,3e-06,3.31064,,26,24.946159,15.322034,female
model_05075,3e-06,3.29785,,17,24.934195,17.311475,female
model_04010,3e-06,3.293308,1400.0,7,24.92223,,
model_00403,3e-06,3.289865,,7,24.910266,19.4375,female
model_06293,3e-06,3.288948,4700.0,6,24.898301,18.95082,female
model_07285,3e-06,3.288051,3400.0,7,24.886336,,
model_08549,3e-06,3.280784,,3,24.874372,17.311475,female
model_05042,3e-06,3.280518,,4,24.862407,30.936709,female
model_00620,3e-06,3.277677,14900.0,22,24.850443,15.487179,female
model_08488,3e-06,3.27423,,13,24.838478,15.44357,male
model_09368,3e-06,3.273331,,13,24.826514,,unknown
model_00469,3e-06,3.269194,,67,24.814549,16.983607,female
model_04086,3e-06,3.268587,,12,24.802584,16.0,female
model_09070,3e-06,3.25159,,29,24.79062,16.666667,female
model_07373,3e-06,3.248306,,12,24.778655,13.5,female
model_07372,3e-06,3.239119,,179,24.766691,21.454545,female
model_09723,3e-06,3.237441,,13,24.754726,17.0,female
model_04563,3e-06,3.235731,,22,24.742761,16.983607,female
model_08930,3e-06,3.230859,,3,24.730797,15.180328,female
model_07303,3e-06,3.227549,,5,24.718832,,
model_07150,3e-06,3.226793,,7,24.706868,17.166667,female
model_00385,3e-06,3.224255,,19,24.694903,,
model_02791,3e-06,3.222645,,5,24.682939,17.311475,female
model_00415,3e-06,3.219384,,49,24.670974,18.622951,female
model_06200,3e-06,3.217807,,24,24.659009,20.375,female
model_09517,3e-06,3.21653,,8,24.647045,13.868766,male
model_01701,3e-06,3.214667,,10,24.63508,18.333333,female
model_07344,3e-06,3.213066,,12,24.623116,15.661017,female
model_00797,3e-06,3.210747,,11,24.611151,14.62069,female
model_03009,3e-06,3.210702,,17,24.599186,,
model_07834,3e-06,3.204474,,20,24.587222,19.622047,female
model_04931,3e-06,3.203503,,64,24.575257,22.363636,female
model_05404,3e-06,3.202025,,70,24.563293,17.639344,female
model_05461,3e-06,3.201386,13900.0,19,24.551328,16.333333,female
model_06136,3e-06,3.199037,,5,24.539363,16.168067,female
model_06439,3e-06,3.198289,,14,24.527399,14.360656,female
model_00151,3e-06,3.19825,,14,24.515434,18.95082,female
model_07354,3e-06,3.197697,,28,24.50347,17.166667,female
model_09323,3e-06,3.196896,,7,24.491505,19.225806,female
model_06047,3e-06,3.196096,,14,24.479541,17.176471,female
model_09264,3e-06,3.186671,,27,24.467576,14.965517,female
model_05060,3e-06,3.186143,,119,24.455611,17.639344,female
model_07911,3e-06,3.181055,,6,24.443647,16.983607,female
model_06254,3e-06,3.179418,273200.0,19,24.431682,18.95082,female
model_04543,3e-06,3.176512,,9,24.419718,,unknown
model_07430,3e-06,3.173122,,4,24.407753,22.363636,female
model_06158,3e-06,3.170011,77000.0,12,24.395788,16.327869,female
model_06930,3e-06,3.169664,,26,24.383824,17.639344,female
model_05272,3e-06,3.168113,,21,24.371859,16.666667,female
model_05614,3e-06,3.158017,,13,24.359895,17.333333,female
model_03219,3e-06,3.156916,,8,24.34793,14.275862,female
model_04306,3e-06,3.150466,,11,24.335966,16.0,female
model_01058,3e-06,3.148063,,8,24.324001,,
model_06576,3e-06,3.147837,,28,24.312036,18.459016,female
model_04781,3e-06,3.146741,861000.0,7,24.300072,14.596491,female
model_04629,3e-06,3.144693,,10,24.288107,,
model_04690,3e-06,3.142845,,20,24.276143,16.512821,female
model_03932,3e-06,3.13984,13300.0,8,24.264178,,
model_04733,3e-06,3.137841,,6,24.252213,17.311475,female
model_00932,3e-06,3.136958,,4,24.240249,18.622951,female
model_08629,3e-06,3.121604,,36,24.228284,16.983607,female
model_00198,3e-06,3.120813,,3,24.21632,,unknown
model_05613,3e-06,3.117806,,3,24.204355,15.333333,female
model_06269,3e-06,3.114795,,13,24.192391,17.0,female
model_06986,3e-06,3.111847,,18,24.180426,14.275862,female
model_00617,3e-06,3.109683,,17,24.168461,3.322034,male
model_02071,3e-06,3.106216,,45,24.156497,17.311475,female
model_06377,3e-06,3.103842,,9,24.144532,17.333333,female
model_05472,3e-06,3.097009,654300.0,25,24.132568,22.456693,female
model_04375,3e-06,3.093167,,20,24.120603,19.278689,female
model_07162,3e-06,3.090062,,35,24.108638,18.113821,female
model_01648,3e-06,3.088835,,22,24.096674,17.311475,female
model_08181,3e-06,3.083666,,8,24.084709,17.311475,female
model_06474,3e-06,3.074279,,3,24.072745,14.983051,female
model_03915,3e-06,3.072678,,14,24.06078,14.526316,male
model_09850,3e-06,3.072077,,6,24.048816,,
model_05160,3e-06,3.071081,,34,24.036851,16.983607,female
model_09072,3e-06,3.068346,,16,24.024886,14.62069,female
model_07825,3e-06,3.068306,,15,24.012922,16.0,female
model_06502,3e-06,3.063356,,15,24.000957,14.983051,female
model_02826,3e-06,3.058034,,44,23.988993,,
model_00637,3e-06,3.055293,,11,23.977028,17.639344,female
model_06866,3e-06,3.054372,,16,23.965063,18.580645,female
model_02234,3e-06,3.046333,,10,23.953099,18.622951,female
model_07322,3e-06,3.044707,,13,23.941134,19.174603,female
model_02498,3e-06,3.040951,,5,23.92917,14.983051,female
model_04392,3e-06,3.03953,,8,23.917205,18.903226,female
model_10038,3e-06,3.037167,44500.0,12,23.90524,,
model_09087,3e-06,3.02851,,16,23.893276,16.344828,female
model_05888,3e-06,3.027725,,40,23.881311,17.311475,female
model_06326,3e-06,3.026956,,3,23.869347,16.0,female
model_03952,3e-06,3.024581,,13,23.857382,18.258065,female
model_08792,3e-06,3.021381,,8,23.845418,15.655172,female
model_01070,3e-06,3.021312,,27,23.833453,18.666667,female
model_07960,3e-06,3.019054,,37,23.821488,19.492063,female
model_06879,3e-06,3.01732,,20,23.809524,18.622951,female
model_09990,3e-06,3.01496,3700.0,18,23.797559,,unknown
model_02684,3e-06,3.012504,,14,23.785595,16.677966,female
model_09596,3e-06,3.009946,,5,23.77363,19.278689,female
model_07017,3e-06,3.009391,,12,23.761665,16.512821,female
model_02033,3e-06,3.005713,,6,23.749701,13.54386,female
model_02788,3e-06,3.005566,3200.0,17,23.737736,17.463415,female
model_09495,3e-06,2.998456,,5,23.725772,17.311475,female
model_05226,3e-06,2.993324,,6,23.713807,,unknown
model_04777,3e-06,2.992408,,14,23.701843,18.372881,female
model_03593,3e-06,2.987861,,4,23.689878,16.983607,female
model_02676,3e-06,2.982809,,3,23.677913,12.428571,female
model_01857,3e-06,2.982589,,10,23.665949,20.262295,female
model_04422,3e-06,2.97973,,4,23.653984,,
model_02814,3e-06,2.976953,,14,23.64202,18.521008,female
model_07046,3e-06,2.976705,,10,23.630055,17.967213,female
model_06434,3e-06,2.967113,,13,23.61809,17.639344,female
model_02504,3e-06,2.966203,,4,23.606126,,unknown
model_03418,3e-06,2.965118,,24,23.594161,5.967213,male
model_09392,3e-06,2.964852,,34,23.582197,14.983051,female
model_00915,3e-06,2.961465,,8,23.570232,17.639344,female
model_09328,3e-06,2.960175,,24,23.558268,16.333333,female
model_02623,3e-06,2.95747,,19,23.546303,,
model_00674,3e-06,2.944975,,16,23.534338,19.937008,female
model_02189,3e-06,2.936487,53000.0,12,23.522374,17.639344,female
model_05968,3e-06,2.934871,,10,23.510409,17.639344,female
model_06798,3e-06,2.931397,,4,23.498445,14.62069,female
model_02249,3e-06,2.927977,4100.0,7,23.48648,19.937008,female
model_00009,3e-06,2.923996,,9,23.474515,,unknown
model_06748,3e-06,2.918153,2800.0,4,23.462551,,
model_07790,3e-06,2.911303,10400.0,17,23.450586,,
model_04027,3e-06,2.910352,,8,23.438622,17.848739,female
model_01732,3e-06,2.902609,,3,23.426657,3.322034,male
model_09791,3e-06,2.895015,,50,23.414693,,
model_00449,3e-06,2.892834,,39,23.402728,16.666667,female
model_02647,3e-06,2.891531,,6,23.390763,17.016949,female
model_02874,3e-06,2.88951,,4,23.378799,26.410959,female
model_09469,3e-06,2.882787,,3,23.366834,21.9375,female
model_05411,3e-06,2.881715,,3,23.35487,17.639344,female
model_04157,3e-06,2.877209,,5,23.342905,10.0,male
model_06935,3e-06,2.876725,,13,23.33094,16.666667,female
model_04551,3e-06,2.873871,,10,23.318976,18.622951,female
model_04989,3e-06,2.872769,,22,23.307011,17.780822,female
model_08643,3e-06,2.872264,,18,23.295047,19.622047,female
model_09952,3e-06,2.870156,,11,23.283082,18.258065,female
model_06834,3e-06,2.866266,,12,23.271117,17.016949,female
model_03496,3e-06,2.855247,,25,23.259153,16.333333,female
model_07024,3e-06,2.854847,1200.0,5,23.247188,,
model_03177,3e-06,2.85362,,33,23.235224,19.064516,female
model_00333,3e-06,2.851836,,24,23.223259,14.983051,female
model_02175,3e-06,2.844784,,14,23.211295,18.333333,female
model_09853,3e-06,2.839949,,4,23.19933,,
model_03742,3e-06,2.839593,,10,23.187365,19.307087,female
model_06022,3e-06,2.831221,,9,23.175401,5.639344,male
model_04457,3e-06,2.828595,334100.0,24,23.163436,7.333333,male
model_07401,3e-06,2.826022,,5,23.151472,16.983607,female
model_06708,3e-06,2.823095,,6,23.139507,13.948718,female
model_05503,3e-06,2.818581,,3,23.127542,13.142857,female
model_05557,3e-06,2.810364,,15,23.115578,16.655738,female
model_05222,3e-06,2.801425,,10,23.103613,18.622951,female
model_08911,3e-06,2.80085,,112,23.091649,17.639344,female
model_04476,3e-06,2.798196,,4,23.079684,18.857143,female
model_04746,3e-06,2.784987,,5,23.06772,17.967213,female
model_00373,3e-06,2.784165,2300.0,6,23.055755,,
model_03739,3e-06,2.779982,,28,23.04379,,
model_08915,3e-06,2.779457,13600.0,20,23.031826,18.95082,female
model_06219,3e-06,2.778731,,3,23.019861,14.983051,female
model_07100,3e-06,2.777943,,3,23.007897,19.75,female
model_06394,3e-06,2.773734,,8,22.995932,21.511811,female
model_02736,3e-06,2.773528,,22,22.983967,15.65812,female
model_02896,3e-06,2.771788,,17,22.972003,17.639344,female
model_01718,3e-06,2.768595,,5,22.960038,19.492063,female
model_10034,3e-06,2.76616,,3,22.948074,15.661017,female
model_01255,3e-06,2.760318,,11,22.936109,20.6875,female
model_00773,3e-06,2.758694,4400.0,10,22.924145,19.75,female
model_06491,3e-06,2.756083,,16,22.91218,18.580645,female
model_01111,3e-06,2.755172,,16,22.900215,18.857143,female
model_03940,3e-06,2.754866,,35,22.888251,16.983607,female
model_05639,3e-06,2.75352,,4,22.876286,,
model_02685,3e-06,2.746516,,11,22.864322,18.131148,female
model_03112,3e-06,2.745248,,3,22.852357,19.064516,female
model_05015,3e-06,2.744692,,5,22.840392,19.937008,female
model_03061,3e-06,2.736914,,3,22.828428,,
model_08167,3e-06,2.736671,4000.0,18,22.816463,15.310345,female
model_00777,3e-06,2.734453,,17,22.804499,19.75,female
model_00294,3e-06,2.728667,,17,22.792534,13.931034,female
model_06869,3e-06,2.724865,,3,22.78057,16.666667,female
model_07703,3e-06,2.72085,,10,22.768605,17.967213,female
model_08898,3e-06,2.719344,,3,22.75664,,
model_07220,3e-06,2.707,,3,22.744676,17.967213,female
model_05851,3e-06,2.706785,,3,22.732711,18.666667,female
model_04090,3e-06,2.701081,9400.0,22,22.720747,19.492063,female
model_01888,3e-06,2.695169,,15,22.708782,18.95082,female
model_05956,3e-06,2.691711,,15,22.696817,18.903226,female
model_05513,3e-06,2.690507,,4,22.684853,15.65812,female
model_08333,3e-06,2.688949,,11,22.672888,16.983607,female
model_07490,3e-06,2.681978,,9,22.660924,17.639344,female
model_09115,3e-06,2.681806,,3,22.648959,15.322034,female
model_07487,3e-06,2.678022,,26,22.636994,15.655172,female
model_05959,3e-06,2.666486,,5,22.62503,17.311475,female
model_08184,3e-06,2.664462,,9,22.613065,15.327731,female
model_00533,3e-06,2.664377,,3,22.601101,,unknown
model_04193,3e-06,2.662911,,6,22.589136,18.580645,female
model_00054,3e-06,2.662656,11800.0,11,22.577172,,
model_01711,3e-06,2.66135,,8,22.565207,23.647059,female
model_09538,3e-06,2.6506,,3,22.553242,17.355932,female
model_08679,3e-06,2.649491,,3,22.541278,17.639344,female
model_02470,3e-06,2.64937,,4,22.529313,17.639344,female
model_08714,3e-06,2.63918,4100.0,9,22.517349,,
model_00754,3e-06,2.638043,,7,22.505384,17.333333,female
model_00273,3e-06,2.630905,,15,22.493419,14.965517,female
model_05972,3e-06,2.629827,,11,22.481455,16.338983,female
model_01676,3e-06,2.629659,,17,22.46949,17.666667,female
model_02239,3e-06,2.628878,,43,22.457526,17.639344,female
model_09595,3e-06,2.6247,,11,22.445561,15.310345,female
model_07222,3e-06,2.620105,,25,22.433597,17.5,female
model_02802,3e-06,2.618292,,29,22.421632,20.806202,female
model_04538,3e-06,2.617886,,3,22.409667,14.965517,female
model_01606,3e-06,2.615518,730.0,7,22.397703,15.661017,female
model_04903,3e-06,2.615517,,54,22.385738,15.487179,female
model_05798,3e-06,2.615267,,4,22.373774,14.275862,female
model_07397,3e-06,2.61115,,8,22.361809,,
model_02447,3e-06,2.606147,,5,22.349844,18.459016,female
model_05392,3e-06,2.605521,,6,22.33788,13.931034,female
model_08499,3e-06,2.605195,,30,22.325915,18.95082,female
model_04922,3e-06,2.6042,,7,22.313951,18.295082,female
model_08864,3e-06,2.600511,,48,22.301986,17.967213,female
model_08999,3e-06,2.597075,,14,22.290022,17.967213,female
model_00136,3e-06,2.592521,,19,22.278057,19.307087,female
model_10003,3e-06,2.586504,,7,22.266092,,unknown
model_01132,3e-06,2.586341,,4,22.254128,16.819672,female
model_04795,3e-06,2.582955,,8,22.242163,15.145299,female
model_02904,3e-06,2.579662,,5,22.230199,,
model_06977,3e-06,2.573656,,12,22.218234,18.95082,female
model_02424,3e-06,2.562677,,23,22.206269,15.655172,female
model_04660,3e-06,2.562064,12700.0,18,22.194305,18.146341,male
model_07089,3e-06,2.560491,2800.0,11,22.18234,,unknown
model_03936,3e-06,2.559033,,29,22.170376,,
model_00610,3e-06,2.528988,3900.0,9,22.158411,25.93007,female
model_09648,3e-06,2.524751,,19,22.146447,16.0,female
model_00503,3e-06,2.524166,,10,22.134482,17.639344,female
model_07868,3e-06,2.523187,1900.0,17,22.122517,17.0,female
model_08870,3e-06,2.522639,,14,22.110553,20.615385,female
model_02400,3e-06,2.517764,,3,22.098588,,
model_07984,3e-06,2.514181,,6,22.086624,27.967436,female
model_06874,3e-06,2.509307,202900.0,22,22.074659,16.0,female
model_05920,3e-06,2.508266,,9,22.062694,16.677966,female
model_04741,3e-06,2.500269,,4,22.05073,18.258065,female
model_09550,2e-06,2.499337,5100.0,11,22.038765,16.0,female
model_07762,2e-06,2.499304,,14,22.026801,15.655172,female
model_07156,2e-06,2.498791,,28,22.014836,15.145299,female
model_09063,2e-06,2.49263,,13,22.002872,16.983607,female
model_07694,2e-06,2.491987,3600.0,4,21.990907,7.333333,male
model_00613,2e-06,2.491136,,3,21.978942,14.983051,female
model_03955,2e-06,2.488055,,3,21.966978,,
model_00748,2e-06,2.48717,,5,21.955013,16.983607,female
model_00786,2e-06,2.486849,,31,21.943049,18.857143,female
model_05447,2e-06,2.484365,,23,21.931084,19.278689,female
model_07501,2e-06,2.483458,,5,21.919119,17.0,female
model_02601,2e-06,2.47659,,15,21.907155,17.333333,female
model_06437,2e-06,2.473956,,14,21.89519,18.333333,female
model_05349,2e-06,2.4696,,7,21.883226,16.672269,female
model_08623,2e-06,2.468142,,8,21.871261,,unknown
model_01853,2e-06,2.463911,,5,21.859296,,
model_01965,2e-06,2.462428,,5,21.847332,17.333333,female
model_00687,2e-06,2.45857,,42,21.835367,21.396825,female
model_05220,2e-06,2.458474,,14,21.823403,16.0,female
